order_id,paid_total,payment_status,payments_count,last_payment_date,has_multiple_payments
37432,20067.09,paid,1,2023-10-13 12:34:52+00:00,False
37433,17540.79,paid,1,2023-10-31 14:04:36+00:00,False
37435,13792.63,paid,1,2024-09-18 06:10:04+00:00,False
37437,18969.43,paid,1,2024-11-15 09:33:32+00:00,False
37438,3931.89,paid,1,2023-11-12 06:36:19+00:00,False
37439,32333.29,paid,1,2024-02-19 04:34:28+00:00,False
3744,4829.87,paid,1,2023-12-04 10:52:01+00:00,False
37440,13751.63,paid,1,2024-02-07 00:53:48+00:00,False
37442,6182.36,paid,1,2024-03-08 23:37:47+00:00,False
37443,32196.4,paid,1,2024-09-24 11:39:40+00:00,False
37444,14456.06,paid,1,2024-09-17 03:29:58+00:00,False
37445,14851.46,paid,1,2024-01-15 06:51:23+00:00,False
37446,11094.67,paid,1,2024-03-13 08:00:08+00:00,False
37448,19730.71,paid,1,2023-08-22 15:10:24+00:00,False
3745,9983.67,paid,1,2024-02-23 18:27:46+00:00,False
37450,2993.84,paid,1,2024-10-02 13:01:55+00:00,False
37451,39916.88,paid,1,2024-09-26 14:27:19+00:00,False
37452,27141.68,paid,1,2024-10-07 16:45:42+00:00,False
37453,6891.68,paid,1,2024-09-10 19:25:21+00:00,False
37454,30013.32,paid,1,2023-12-29 02:35:28+00:00,False
37455,31496.0,paid,1,2024-10-03 08:29:37+00:00,False
37456,13586.61,paid,1,2023-12-20 12:10:42+00:00,False
37457,19576.73,paid,1,2023-08-08 12:01:24+00:00,False
37458,39637.41,paid,1,2024-03-16 05:02:49+00:00,False
37459,10310.35,paid,1,2024-10-31 23:52:20+00:00,False
3746,6398.47,paid,1,2023-08-13 04:32:29+00:00,False
37460,6693.4,paid,1,2023-11-06 16:25:16+00:00,False
37461,43705.34,paid,1,2023-11-28 12:21:49+00:00,False
37462,20874.19,paid,1,2024-10-15 17:07:49+00:00,False
37463,1779.54,paid,1,2023-11-16 06:30:52+00:00,False
37465,27299.51,paid,1,2024-06-30 22:49:57+00:00,False
37466,4210.11,paid,1,2023-12-12 02:03:41+00:00,False
37467,4001.04,paid,1,2024-04-20 15:59:14+00:00,False
37468,29132.87,paid,1,2024-04-14 16:34:17+00:00,False
37469,11649.81,paid,1,2023-10-10 01:28:57+00:00,False
3747,27968.31,paid,1,2024-05-16 22:54:20+00:00,False
37470,12000.28,paid,1,2024-01-18 21:12:05+00:00,False
37471,24413.34,paid,1,2024-10-29 23:17:45+00:00,False
37472,12747.78,paid,1,2023-11-16 08:46:35+00:00,False
37473,21871.81,paid,1,2024-02-26 23:21:02+00:00,False
37474,36244.18,paid,1,2024-10-06 11:08:13+00:00,False
37475,12603.92,paid,1,2024-07-23 08:12:28+00:00,False
37476,6771.26,paid,1,2024-05-13 13:26:31+00:00,False
37477,38936.36,paid,1,2023-11-25 20:44:35+00:00,False
37478,9064.29,paid,1,2023-11-22 01:37:02+00:00,False
37479,14510.6,paid,1,2024-09-23 15:47:16+00:00,False
3748,6100.12,paid,1,2024-09-27 17:46:16+00:00,False
37480,34216.82,paid,1,2024-07-06 16:58:58+00:00,False
37481,6134.8,paid,1,2023-12-23 18:29:57+00:00,False
37482,50525.7,paid,1,2023-11-14 08:45:35+00:00,False
37483,1682.33,paid,1,2024-05-31 23:57:33+00:00,False
37485,14939.44,paid,1,2024-03-09 04:25:37+00:00,False
37486,5227.72,paid,1,2024-01-21 15:31:17+00:00,False
37487,4968.17,paid,1,2024-11-18 05:25:42+00:00,False
37488,17562.85,paid,1,2023-10-22 08:22:06+00:00,False
37489,4888.1,paid,1,2024-01-23 01:28:41+00:00,False
3749,11087.94,paid,1,2024-02-23 03:07:44+00:00,False
37491,10858.82,paid,1,2024-11-26 15:27:20+00:00,False
37492,18065.78,paid,1,2024-11-18 04:10:08+00:00,False
37493,13773.39,paid,1,2024-09-30 06:01:47+00:00,False
37494,17143.19,paid,1,2024-06-06 10:14:02+00:00,False
37495,32848.48,paid,1,2024-08-16 12:04:02+00:00,False
37496,15584.34,paid,1,2023-09-10 19:49:48+00:00,False
37498,9775.52,paid,1,2023-08-26 02:25:18+00:00,False
37499,9635.25,paid,1,2024-08-28 18:26:05+00:00,False
375,7452.38,paid,1,2024-06-13 22:06:17+00:00,False
3750,15067.46,paid,1,2024-10-20 14:38:20+00:00,False
37500,21620.98,paid,1,2023-08-23 17:01:02+00:00,False
37501,6929.08,paid,1,2024-09-10 23:40:35+00:00,False
37502,4166.38,paid,1,2024-04-20 03:28:34+00:00,False
37503,21727.14,paid,1,2023-09-26 04:21:52+00:00,False
37504,5904.28,paid,1,2023-09-10 17:36:49+00:00,False
37505,3803.56,paid,1,2023-11-19 09:18:45+00:00,False
37507,15867.75,paid,1,2024-05-07 20:15:56+00:00,False
37509,18676.27,paid,1,2024-09-28 13:34:00+00:00,False
37511,2947.77,paid,1,2024-08-07 22:06:53+00:00,False
37512,21866.9,paid,1,2024-08-19 19:10:01+00:00,False
37513,29528.46,paid,1,2024-08-06 19:36:52+00:00,False
37514,19944.94,paid,1,2024-01-15 09:18:33+00:00,False
37515,1743.55,paid,1,2024-07-18 10:36:31+00:00,False
37516,4520.67,paid,1,2024-07-21 23:08:04+00:00,False
37517,13384.3,paid,1,2023-09-30 20:18:23+00:00,False
37518,23179.43,paid,1,2024-11-30 02:56:09+00:00,False
37519,11448.29,paid,1,2024-03-24 07:29:58+00:00,False
3752,11813.81,paid,1,2024-01-17 18:28:02+00:00,False
37520,834.24,paid,1,2024-04-12 04:43:59+00:00,False
37521,20648.21,paid,1,2023-10-09 10:00:36+00:00,False
37523,11260.52,paid,1,2024-05-31 17:59:13+00:00,False
37524,1032.54,paid,1,2023-08-10 18:30:41+00:00,False
37525,21253.51,paid,1,2024-06-07 01:11:22+00:00,False
37526,17324.21,paid,1,2024-08-24 04:48:41+00:00,False
37528,37243.3,paid,1,2023-09-25 04:00:16+00:00,False
37529,25849.19,paid,1,2024-11-20 23:09:43+00:00,False
3753,16877.59,paid,1,2024-10-05 18:04:39+00:00,False
37530,10632.45,paid,1,2024-02-22 10:06:10+00:00,False
37532,56451.47,paid,1,2024-11-03 09:53:51+00:00,False
37534,19164.53,paid,1,2024-01-24 13:47:12+00:00,False
37535,1133.82,paid,1,2024-07-20 00:51:50+00:00,False
37536,8324.63,paid,1,2024-01-06 18:50:43+00:00,False
37538,12273.62,paid,1,2024-05-26 20:35:54+00:00,False
37540,28841.17,paid,1,2023-10-05 04:34:12+00:00,False
37541,19361.85,paid,1,2023-10-22 02:56:33+00:00,False
37542,19221.93,paid,1,2024-06-04 12:51:00+00:00,False
37543,2128.88,paid,1,2023-09-13 16:17:06+00:00,False
37544,869.84,paid,1,2023-12-25 17:19:23+00:00,False
37545,5651.57,paid,1,2024-11-20 04:52:25+00:00,False
37546,14290.2,paid,1,2024-06-05 03:41:04+00:00,False
37547,18956.66,paid,1,2024-03-14 15:40:12+00:00,False
37548,14783.21,paid,1,2023-11-03 02:29:26+00:00,False
37549,12487.46,paid,1,2023-08-26 05:23:32+00:00,False
3755,9938.94,paid,1,2024-08-23 04:46:44+00:00,False
37550,15719.56,paid,1,2024-07-28 10:58:14+00:00,False
37553,14736.59,paid,1,2024-06-06 01:02:08+00:00,False
37554,5296.95,paid,1,2024-05-15 20:42:20+00:00,False
37555,8676.87,paid,1,2024-02-08 09:06:01+00:00,False
37556,2045.61,paid,1,2024-02-16 12:23:49+00:00,False
37557,28489.87,paid,1,2024-03-22 17:53:08+00:00,False
37558,14739.05,paid,1,2023-10-27 16:24:08+00:00,False
37559,11886.43,paid,1,2024-01-16 10:56:54+00:00,False
37560,23345.29,paid,1,2024-10-14 22:41:20+00:00,False
37561,5534.85,paid,1,2024-04-23 22:47:33+00:00,False
37562,16455.46,paid,1,2024-07-14 08:14:10+00:00,False
37563,13143.95,paid,1,2024-04-28 16:17:55+00:00,False
37564,4974.0,paid,1,2024-02-07 23:04:26+00:00,False
37565,11316.77,paid,1,2023-08-26 19:18:28+00:00,False
37566,26921.67,paid,1,2023-11-03 04:48:03+00:00,False
37567,24242.85,paid,1,2023-08-09 12:27:43+00:00,False
37568,3779.33,paid,1,2024-05-06 05:51:03+00:00,False
37570,12300.57,paid,1,2024-09-02 12:00:58+00:00,False
37571,1949.94,paid,1,2024-11-04 02:55:07+00:00,False
37572,37135.99,paid,1,2024-01-08 02:05:58+00:00,False
37573,6360.66,paid,1,2024-11-10 00:03:56+00:00,False
37574,8603.68,paid,1,2023-09-27 18:12:55+00:00,False
37575,15987.58,paid,1,2024-02-17 01:20:12+00:00,False
37576,18998.59,paid,1,2024-09-15 03:39:48+00:00,False
37578,23411.69,paid,1,2024-09-14 23:51:08+00:00,False
37579,17668.62,paid,1,2023-12-15 19:17:59+00:00,False
3758,8307.37,paid,1,2024-01-15 16:50:21+00:00,False
37580,13475.35,paid,1,2023-10-10 17:02:56+00:00,False
37581,48388.14,paid,1,2024-04-23 13:37:27+00:00,False
37582,24857.61,paid,1,2024-06-20 21:44:03+00:00,False
37584,8356.42,paid,1,2023-11-09 22:52:59+00:00,False
37585,8866.62,paid,1,2024-08-07 10:58:41+00:00,False
37586,36029.15,paid,1,2023-10-24 11:36:49+00:00,False
37588,34549.94,paid,1,2024-04-02 14:32:20+00:00,False
37589,12315.96,paid,1,2024-11-12 12:04:19+00:00,False
3759,8166.77,paid,1,2024-06-29 15:25:41+00:00,False
37590,4782.49,paid,1,2023-09-24 09:45:13+00:00,False
37593,11219.53,paid,1,2024-05-23 21:15:28+00:00,False
37596,22857.97,paid,1,2024-03-02 05:53:27+00:00,False
37597,17405.98,paid,1,2023-08-13 15:11:34+00:00,False
37599,38468.28,paid,1,2023-09-08 03:08:45+00:00,False
37600,20499.81,paid,1,2023-08-08 20:40:40+00:00,False
37601,2627.61,paid,1,2024-08-20 11:21:07+00:00,False
37602,2048.62,paid,1,2024-07-26 13:23:40+00:00,False
37604,16693.1,paid,1,2024-11-15 21:03:38+00:00,False
37605,14654.23,paid,1,2023-08-19 10:10:07+00:00,False
37606,11862.4,paid,1,2023-10-11 00:43:20+00:00,False
37607,28271.36,paid,1,2024-02-22 21:20:43+00:00,False
37608,9441.64,paid,1,2024-08-14 21:54:21+00:00,False
37609,7098.4,paid,1,2024-02-23 04:42:42+00:00,False
3761,1832.4,paid,1,2023-09-15 23:45:13+00:00,False
37610,23382.19,paid,1,2023-08-21 04:57:56+00:00,False
37611,28902.56,paid,1,2024-06-30 23:52:54+00:00,False
37612,1295.06,paid,1,2024-11-09 14:02:59+00:00,False
37613,7497.15,paid,1,2023-12-29 19:32:43+00:00,False
37614,20982.8,paid,1,2024-01-03 08:34:04+00:00,False
37615,40367.04,paid,1,2024-10-10 20:18:22+00:00,False
37617,7482.49,paid,1,2024-04-21 06:29:47+00:00,False
37619,22889.9,paid,1,2024-01-15 09:36:05+00:00,False
3762,35974.97,paid,1,2024-08-16 11:58:47+00:00,False
37620,18873.71,paid,1,2023-09-14 02:04:33+00:00,False
37622,37924.28,paid,1,2023-09-01 12:45:25+00:00,False
37623,22682.68,paid,1,2024-04-08 16:31:53+00:00,False
37624,24837.86,paid,1,2024-01-17 13:09:46+00:00,False
37625,9024.16,paid,1,2024-09-20 17:36:15+00:00,False
37626,8861.46,paid,1,2023-08-05 16:38:10+00:00,False
37627,32959.12,paid,1,2023-10-21 02:50:44+00:00,False
37628,16753.87,paid,1,2024-04-17 12:14:11+00:00,False
37629,7238.28,paid,1,2024-04-16 08:42:58+00:00,False
37630,23468.4,paid,1,2024-02-11 15:48:52+00:00,False
37631,10607.51,paid,1,2023-11-15 18:02:13+00:00,False
37632,7177.21,paid,1,2023-08-05 00:29:30+00:00,False
37633,10337.42,paid,1,2024-10-25 17:17:13+00:00,False
37634,26910.21,paid,1,2024-03-03 04:56:54+00:00,False
37635,14366.81,paid,1,2024-09-12 07:10:14+00:00,False
37636,26114.65,paid,1,2023-10-07 11:46:46+00:00,False
37637,11416.59,paid,1,2023-12-12 20:16:42+00:00,False
37638,17799.37,paid,1,2024-04-26 06:28:28+00:00,False
37639,19917.09,paid,1,2024-11-16 13:47:46+00:00,False
3764,28598.01,paid,1,2024-06-03 13:42:02+00:00,False
37640,16232.3,paid,1,2024-03-20 16:26:07+00:00,False
37641,14485.36,paid,1,2023-10-19 11:20:25+00:00,False
37642,2761.7,paid,1,2024-03-03 11:02:49+00:00,False
37643,21315.01,paid,1,2024-11-19 15:42:37+00:00,False
37644,1281.98,paid,1,2023-11-21 07:41:42+00:00,False
37645,60294.29,paid,1,2024-03-01 17:35:03+00:00,False
37646,1876.45,paid,1,2024-11-24 22:44:21+00:00,False
37647,16582.6,paid,1,2024-03-27 04:51:55+00:00,False
37648,27824.33,paid,1,2024-09-14 00:56:05+00:00,False
37649,10524.24,paid,1,2024-10-22 17:55:58+00:00,False
37650,28611.17,paid,1,2024-11-10 18:10:52+00:00,False
37651,20819.01,paid,1,2024-03-18 15:53:45+00:00,False
37652,7864.04,paid,1,2023-09-27 14:51:58+00:00,False
37653,14201.03,paid,1,2024-03-01 02:25:55+00:00,False
37654,23503.06,paid,1,2024-08-11 11:55:27+00:00,False
37655,9454.07,paid,1,2024-02-13 10:56:06+00:00,False
37656,7898.83,paid,1,2024-01-14 21:22:31+00:00,False
37658,20728.26,paid,1,2023-12-03 04:49:55+00:00,False
37659,1914.1,paid,1,2024-04-29 13:34:31+00:00,False
3766,11919.45,paid,1,2023-08-03 04:32:46+00:00,False
37660,16391.62,paid,1,2024-10-02 20:21:04+00:00,False
37661,18381.23,paid,1,2024-01-08 18:25:01+00:00,False
37662,5734.15,paid,1,2024-01-07 13:50:11+00:00,False
37663,17810.22,paid,1,2023-09-03 00:47:57+00:00,False
37664,30957.45,paid,1,2024-11-02 19:42:20+00:00,False
37666,7758.63,paid,1,2024-09-18 06:28:47+00:00,False
37667,4135.5,paid,1,2023-11-10 05:29:48+00:00,False
37669,15503.68,paid,1,2024-01-14 09:01:43+00:00,False
3767,13410.76,paid,1,2024-07-17 20:41:38+00:00,False
37670,19938.25,paid,1,2024-01-13 08:07:31+00:00,False
37671,3479.45,paid,1,2023-10-19 10:10:53+00:00,False
37672,7208.55,paid,1,2024-01-04 03:28:20+00:00,False
37673,8590.64,paid,1,2024-10-14 05:20:45+00:00,False
37674,5144.12,paid,1,2024-03-21 12:18:43+00:00,False
37675,5886.44,paid,1,2023-12-17 05:36:14+00:00,False
37678,19990.61,paid,1,2024-10-14 09:44:44+00:00,False
37679,2705.24,paid,1,2023-09-08 03:35:48+00:00,False
37680,10180.59,paid,1,2024-01-31 03:01:23+00:00,False
37681,10347.4,paid,1,2024-06-29 21:44:48+00:00,False
37682,24529.5,paid,1,2024-08-08 23:15:06+00:00,False
37683,23829.39,paid,1,2024-09-03 12:01:08+00:00,False
37684,40913.71,paid,1,2023-09-23 08:20:24+00:00,False
37685,3746.03,paid,1,2024-10-31 08:03:30+00:00,False
37686,13804.96,paid,1,2024-05-20 21:29:52+00:00,False
37687,10143.24,paid,1,2024-10-01 10:58:58+00:00,False
37688,20981.68,paid,1,2024-08-14 16:55:09+00:00,False
37689,2709.9,paid,1,2024-03-22 08:10:04+00:00,False
3769,5780.2,paid,1,2024-10-10 19:04:25+00:00,False
37690,19079.53,paid,1,2023-08-05 10:38:12+00:00,False
37691,3030.14,paid,1,2023-12-20 10:14:22+00:00,False
37694,19806.36,paid,1,2024-09-15 09:28:41+00:00,False
37696,9785.59,paid,1,2023-09-07 23:36:52+00:00,False
37697,25837.33,paid,1,2024-08-04 18:56:32+00:00,False
37698,3522.09,paid,1,2023-09-16 19:51:15+00:00,False
37699,12072.56,paid,1,2024-02-15 20:30:24+00:00,False
3770,8552.81,paid,1,2024-08-29 00:13:40+00:00,False
37702,486.39,paid,1,2024-08-05 08:10:44+00:00,False
37703,15227.96,paid,1,2024-08-17 05:39:55+00:00,False
37704,1052.69,paid,1,2024-05-05 22:59:13+00:00,False
37705,19329.97,paid,1,2024-04-11 04:34:05+00:00,False
37707,12406.5,paid,1,2024-07-13 10:15:44+00:00,False
37708,482.22,paid,1,2024-10-17 14:53:07+00:00,False
37709,14584.41,paid,1,2024-01-25 01:06:13+00:00,False
3771,528.25,paid,1,2024-04-01 15:10:29+00:00,False
37710,12911.22,paid,1,2024-07-15 02:11:53+00:00,False
37711,29234.48,paid,1,2024-10-02 21:29:32+00:00,False
37712,17738.25,paid,1,2024-01-31 23:14:01+00:00,False
37713,3387.99,paid,1,2024-01-03 15:40:02+00:00,False
37714,17928.83,paid,1,2024-09-08 06:23:11+00:00,False
37716,4315.36,paid,1,2024-04-06 12:32:27+00:00,False
37717,9135.05,paid,1,2023-09-16 14:35:50+00:00,False
37718,9421.37,paid,1,2024-03-22 10:46:31+00:00,False
37719,21876.51,paid,1,2023-08-30 19:12:31+00:00,False
3772,19205.5,paid,1,2024-03-10 07:52:01+00:00,False
37720,15014.15,paid,1,2024-01-19 02:57:37+00:00,False
37721,2509.27,paid,1,2023-08-27 22:42:40+00:00,False
37722,11379.14,paid,1,2024-07-01 01:13:29+00:00,False
37723,877.98,paid,1,2024-08-29 17:20:53+00:00,False
37726,11002.5,paid,1,2024-09-12 02:44:44+00:00,False
37727,12844.49,paid,1,2024-09-26 10:54:13+00:00,False
37728,18440.27,paid,1,2024-03-15 18:23:08+00:00,False
37729,40407.01,paid,1,2023-10-28 13:30:57+00:00,False
3773,26762.39,paid,1,2024-02-13 18:32:55+00:00,False
37730,21331.35,paid,1,2023-10-14 14:57:57+00:00,False
37731,19350.99,paid,1,2023-08-18 18:56:07+00:00,False
37733,16364.42,paid,1,2024-02-05 08:57:32+00:00,False
37735,19256.76,paid,1,2023-10-09 20:31:17+00:00,False
37736,26698.53,paid,1,2023-08-25 22:03:00+00:00,False
37737,10952.71,paid,1,2023-09-07 22:13:20+00:00,False
37738,1346.82,paid,1,2024-07-08 17:08:43+00:00,False
37739,4126.37,paid,1,2024-06-26 05:24:03+00:00,False
3774,10968.53,paid,1,2024-02-20 01:07:48+00:00,False
37740,22736.85,paid,1,2024-02-10 16:56:04+00:00,False
37742,13875.46,paid,1,2024-10-27 11:11:47+00:00,False
37744,3587.05,paid,1,2024-08-29 20:35:49+00:00,False
37745,12914.27,paid,1,2024-06-22 12:43:37+00:00,False
37746,34641.98,paid,1,2024-08-25 20:42:15+00:00,False
37747,17536.21,paid,1,2024-04-01 11:50:52+00:00,False
37748,7910.47,paid,1,2024-03-26 11:03:55+00:00,False
37749,9655.3,paid,1,2024-08-29 21:30:08+00:00,False
3775,27816.66,paid,1,2023-09-10 05:09:11+00:00,False
37750,37453.26,paid,1,2023-09-13 05:27:16+00:00,False
37751,3924.07,paid,1,2024-10-19 19:15:55+00:00,False
37752,36284.25,paid,1,2024-07-14 03:28:53+00:00,False
37753,40567.99,paid,1,2023-09-22 10:07:09+00:00,False
37757,559.68,paid,1,2024-09-27 04:49:18+00:00,False
37758,57478.82,paid,1,2023-12-29 15:25:35+00:00,False
37759,31099.88,paid,1,2023-09-28 05:02:47+00:00,False
3776,32257.36,paid,1,2024-01-08 11:40:49+00:00,False
37760,14928.02,paid,1,2024-03-02 11:47:21+00:00,False
37761,17431.75,paid,1,2023-08-28 12:15:56+00:00,False
37762,23962.41,paid,1,2024-08-23 12:56:27+00:00,False
37763,12180.22,paid,1,2023-11-19 10:13:45+00:00,False
37765,932.27,paid,1,2023-10-22 00:34:47+00:00,False
37766,15022.78,paid,1,2024-09-23 20:23:43+00:00,False
37767,33904.35,paid,1,2024-01-30 18:00:24+00:00,False
37768,36860.33,paid,1,2024-01-25 21:03:12+00:00,False
37769,6156.79,paid,1,2024-07-03 04:02:25+00:00,False
3777,14513.25,paid,1,2024-11-23 08:48:13+00:00,False
37770,23345.15,paid,1,2024-05-05 13:08:52+00:00,False
37771,30699.49,paid,1,2023-11-09 06:21:04+00:00,False
37772,10959.75,paid,1,2024-08-07 07:38:56+00:00,False
37773,4953.53,paid,1,2024-10-15 10:36:44+00:00,False
37774,3876.97,paid,1,2023-12-21 22:59:22+00:00,False
37775,1090.08,paid,1,2024-11-24 14:58:11+00:00,False
37776,2790.63,paid,1,2024-09-11 21:22:30+00:00,False
37777,39853.9,paid,1,2024-06-15 05:19:47+00:00,False
37778,8372.59,paid,1,2024-01-26 04:45:02+00:00,False
3778,4036.52,paid,1,2024-10-10 01:40:43+00:00,False
37780,22957.0,paid,1,2024-02-10 10:06:01+00:00,False
37781,27991.83,paid,1,2024-11-27 17:38:40+00:00,False
37782,12269.57,paid,1,2023-10-30 22:24:53+00:00,False
37783,12095.5,paid,1,2024-03-03 09:45:45+00:00,False
37784,404.1,paid,1,2023-10-24 23:52:46+00:00,False
37785,29133.07,paid,1,2024-01-02 06:19:48+00:00,False
37786,10680.47,paid,1,2023-08-27 04:44:28+00:00,False
37787,8623.31,paid,1,2024-07-19 08:13:16+00:00,False
37788,61152.53,paid,1,2024-08-08 08:52:23+00:00,False
37789,2554.6,paid,1,2024-11-21 05:53:26+00:00,False
3779,16124.63,paid,1,2024-01-09 06:39:23+00:00,False
37790,7227.47,paid,1,2024-03-02 03:44:20+00:00,False
37791,21992.2,paid,1,2024-11-13 19:37:40+00:00,False
37792,14908.4,paid,1,2024-11-18 08:15:14+00:00,False
37793,11186.79,paid,1,2024-07-18 09:18:50+00:00,False
37794,24349.62,paid,1,2024-08-14 16:00:33+00:00,False
37795,29555.09,paid,1,2024-08-06 03:12:06+00:00,False
37796,12748.07,paid,1,2024-05-31 14:12:06+00:00,False
37797,14710.96,paid,1,2024-06-11 07:31:08+00:00,False
37798,28150.16,paid,1,2024-02-03 09:50:03+00:00,False
37799,12463.11,paid,1,2024-11-02 07:24:55+00:00,False
378,17689.44,paid,1,2024-10-26 11:27:41+00:00,False
3780,40548.31,paid,1,2023-12-16 14:16:24+00:00,False
37800,13189.62,paid,1,2023-11-23 07:28:21+00:00,False
37801,19946.18,paid,1,2024-06-21 11:37:07+00:00,False
37802,8864.54,paid,1,2024-11-15 16:07:11+00:00,False
37803,22330.67,paid,1,2023-08-09 13:49:00+00:00,False
37804,28346.02,paid,1,2024-07-14 09:21:52+00:00,False
37805,11441.21,paid,1,2024-10-19 22:58:51+00:00,False
37807,10610.15,paid,1,2023-08-24 19:34:22+00:00,False
37808,22329.38,paid,1,2023-11-14 12:44:30+00:00,False
3781,39072.68,paid,1,2024-07-12 04:31:08+00:00,False
37810,5556.78,paid,1,2023-12-11 05:49:51+00:00,False
37811,25327.4,paid,1,2023-10-17 09:13:01+00:00,False
37812,2334.68,paid,1,2023-10-02 18:37:40+00:00,False
37813,4656.36,paid,1,2023-10-20 05:38:52+00:00,False
37814,12005.34,paid,1,2024-11-23 10:48:19+00:00,False
37816,7708.32,paid,1,2024-09-25 21:29:35+00:00,False
37817,7220.05,paid,1,2023-12-23 22:53:48+00:00,False
37818,7343.72,paid,1,2023-08-25 14:03:47+00:00,False
37819,13774.9,paid,1,2023-08-14 04:16:47+00:00,False
3782,30014.94,paid,1,2023-10-13 23:19:59+00:00,False
37820,34693.59,paid,1,2024-01-30 11:33:52+00:00,False
37821,6027.47,paid,1,2024-05-12 19:11:40+00:00,False
37822,12563.28,paid,1,2024-04-14 03:06:15+00:00,False
37823,6634.01,paid,1,2023-12-31 17:25:00+00:00,False
37824,2834.76,paid,1,2024-06-14 17:41:20+00:00,False
37826,21985.63,paid,1,2023-08-08 22:18:08+00:00,False
37827,32130.48,paid,1,2023-09-12 08:24:40+00:00,False
37829,15006.27,paid,1,2024-07-12 05:09:14+00:00,False
3783,11624.14,paid,1,2023-11-23 19:36:35+00:00,False
37831,13976.25,paid,1,2024-02-25 20:58:20+00:00,False
37832,33786.44,paid,1,2023-12-30 14:09:00+00:00,False
37833,17041.68,paid,1,2024-04-21 10:40:03+00:00,False
37835,2639.64,paid,1,2024-01-18 01:33:09+00:00,False
37837,3658.71,paid,1,2024-07-15 00:34:50+00:00,False
37838,33692.54,paid,1,2023-08-02 14:46:11+00:00,False
3784,3853.1,paid,1,2024-08-27 02:53:24+00:00,False
37841,35006.91,paid,1,2023-11-13 10:34:35+00:00,False
37843,41416.4,paid,1,2024-11-04 14:23:08+00:00,False
37844,28355.59,paid,1,2024-07-02 18:53:32+00:00,False
37846,18141.43,paid,1,2023-12-03 17:39:55+00:00,False
37847,36749.78,paid,1,2023-11-08 00:08:03+00:00,False
37848,20288.13,paid,1,2023-09-12 13:33:26+00:00,False
37849,6650.65,paid,1,2024-06-19 13:36:18+00:00,False
3785,29169.78,paid,1,2024-09-17 02:56:20+00:00,False
37850,9240.76,paid,1,2024-09-24 10:24:12+00:00,False
37851,24877.51,paid,1,2024-03-23 09:34:21+00:00,False
37852,17789.35,paid,1,2024-08-31 03:32:09+00:00,False
37854,24506.29,paid,1,2024-04-12 03:53:05+00:00,False
37855,23267.21,paid,1,2023-12-28 17:04:10+00:00,False
37856,8368.98,paid,1,2023-10-23 17:45:46+00:00,False
37857,22583.29,paid,1,2024-02-15 05:53:55+00:00,False
37858,4347.76,paid,1,2023-08-26 18:14:25+00:00,False
37859,14154.78,paid,1,2023-11-19 18:12:08+00:00,False
3786,15659.08,paid,1,2023-10-13 14:35:35+00:00,False
37860,15101.3,paid,1,2024-04-05 13:36:15+00:00,False
37861,28917.03,paid,1,2023-11-18 02:45:41+00:00,False
37862,22048.08,paid,1,2023-11-21 19:53:35+00:00,False
37865,17864.65,paid,1,2024-07-04 06:52:21+00:00,False
37866,31313.07,paid,1,2023-08-24 18:26:04+00:00,False
37867,17687.91,paid,1,2023-10-22 10:27:25+00:00,False
37868,6926.53,paid,1,2023-11-05 14:56:14+00:00,False
37869,1419.76,paid,1,2024-02-05 02:05:09+00:00,False
3787,13820.56,paid,1,2024-08-05 09:25:16+00:00,False
37870,8442.04,paid,1,2024-08-04 11:53:01+00:00,False
37871,16089.36,paid,1,2024-03-08 10:01:34+00:00,False
37872,26771.83,paid,1,2024-08-18 14:23:11+00:00,False
37873,13075.4,paid,1,2024-07-10 23:28:37+00:00,False
37874,28488.53,paid,1,2023-12-22 22:59:12+00:00,False
37877,2584.23,paid,1,2024-04-17 22:12:04+00:00,False
37878,10053.54,paid,1,2023-11-05 04:21:11+00:00,False
37879,478.24,paid,1,2024-04-10 17:30:03+00:00,False
3788,1532.35,paid,1,2023-10-22 15:06:49+00:00,False
37880,37572.69,paid,1,2024-06-20 10:05:04+00:00,False
37881,30416.03,paid,1,2024-03-19 14:43:01+00:00,False
37883,29899.67,paid,1,2024-01-20 19:30:02+00:00,False
37884,17789.12,paid,1,2024-10-05 10:25:08+00:00,False
37886,28914.88,paid,1,2024-11-04 09:47:02+00:00,False
37887,22580.48,paid,1,2024-01-26 05:34:40+00:00,False
37888,2826.27,paid,1,2024-04-12 14:04:38+00:00,False
37889,537.43,paid,1,2024-07-25 08:06:56+00:00,False
3789,19881.71,paid,1,2024-08-20 07:18:25+00:00,False
37890,14186.69,paid,1,2024-02-28 18:57:15+00:00,False
37891,12841.75,paid,1,2024-05-01 17:50:44+00:00,False
37892,14295.85,paid,1,2023-11-05 13:50:34+00:00,False
37893,47.65,paid,1,2024-02-24 20:16:05+00:00,False
37894,1415.47,paid,1,2024-07-22 20:24:49+00:00,False
37895,2830.01,paid,1,2024-03-25 16:14:58+00:00,False
37896,32917.38,paid,1,2024-11-13 09:54:01+00:00,False
37897,7896.76,paid,1,2023-12-05 16:53:14+00:00,False
37898,13540.37,paid,1,2024-02-26 06:36:03+00:00,False
37899,2662.52,paid,1,2024-08-20 00:47:57+00:00,False
379,19933.48,paid,1,2023-10-20 15:46:48+00:00,False
3790,24526.67,paid,1,2024-06-04 02:08:06+00:00,False
37900,40914.58,paid,1,2023-08-01 18:11:07+00:00,False
