order_id,gmv_gross,gmv_net,items_count,has_valid_items
54096,7368.16,6530.84,2,True
54097,25376.519999999997,23622.179999999997,3,True
54098,7043.000000000001,6296.880000000001,2,True
54099,2935.4,2505.7400000000002,1,True
541,8087.349999999999,7609.249999999999,1,True
5410,13409.98,13060.77,2,True
54100,7805.28,7022.74,3,True
54101,3403.5600000000004,3350.03,2,True
54102,5232.63,2986.69,1,True
54103,27063.83,25883.600000000002,5,True
54104,63294.86,55557.07,4,True
54105,22682.49,21456.29,5,True
54106,37039.409999999996,35012.479999999996,5,True
54107,15678.33,14216.279999999999,2,True
54108,12565.77,11411.94,2,True
54109,9359.880000000001,9317.23,2,True
5411,27865.86,26749.48,4,True
54110,26380.489999999998,24755.66,5,True
54111,17269.33,15004.650000000001,3,True
54112,16686.55,16098.449999999999,2,True
54113,28190.399999999998,24127.79,2,True
54114,5049.63,4941.92,2,True
54115,38132.7,35631.4,6,True
54116,21575.41,20055.8,2,True
54117,5332.08,5060.17,2,True
54118,29088.869999999995,27470.36,4,True
54119,16805.29,14961.820000000002,5,True
5412,8101.89,7313.51,3,True
54120,22598.86,20278.65,5,True
54121,412.56000000000006,398.95000000000005,1,True
54122,4218.66,3805.16,1,True
54123,12016.9,11232.68,1,True
54124,42265.03,37437.14,4,True
54125,6358.45,5904.969999999999,1,True
54126,4394.5199999999995,4294.339999999999,1,True
54127,15681.2,15312.78,2,True
54128,747.0300000000001,686.6600000000001,1,True
54129,45913.380000000005,42606.82,4,True
5413,41989.14,39569.31,5,True
54130,35143.0,32409.640000000003,5,True
54131,37653.88,33926.67,5,True
54132,13284.310000000001,12517.36,3,True
54133,30838.129999999997,28898.6,4,True
54134,24400.45,21535.17,2,True
54135,2162.04,1898.7400000000002,2,True
54136,20069.62,18070.0,3,True
54137,10509.12,9291.12,1,True
54138,2781.57,2662.07,1,True
54139,7597.17,7112.710000000001,2,True
5414,28200.15,25585.17,3,True
54140,29208.350000000002,25457.079999999998,4,True
54141,4826.26,4482.57,2,True
54142,76.22999999999999,65.24,1,True
54143,13904.18,13422.259999999998,2,True
54144,8513.72,7916.329999999999,2,True
54145,11257.09,10548.11,3,True
54146,20604.4,19318.17,3,True
54147,19315.749999999996,10835.96,4,True
54148,17010.41,15152.25,2,True
54149,5393.400000000001,5190.34,1,True
5415,28747.800000000003,27793.82,3,True
54150,3443.6400000000003,3377.75,2,True
54151,11703.279999999999,11363.48,3,True
54152,14689.16,13406.81,2,True
54153,21157.34,19572.52,2,True
54154,8535.82,7695.34,2,True
54155,39236.020000000004,36134.78,5,True
54156,970.8999999999999,898.9099999999999,1,True
54157,7384.16,6752.82,3,True
54158,23563.95,21637.72,4,True
54159,11872.439999999999,10373.939999999999,3,True
5416,14218.65,12652.37,3,True
54160,563.52,527.98,2,True
54161,10875.199999999999,9972.88,4,True
54162,16019.43,14515.44,3,True
54163,9729.46,9647.0,1,True
54164,15374.399999999998,13658.069999999998,3,True
54165,26225.530000000002,23973.460000000003,4,True
54166,15915.820000000002,15560.720000000001,2,True
54167,17994.48,17532.51,3,True
54168,22372.33,20828.91,4,True
54169,30867.28,30425.600000000002,4,True
5417,18052.7,17269.96,5,True
54170,10013.6,9260.470000000001,2,True
54171,14013.720000000001,13191.830000000002,2,True
54172,18462.38,16837.28,2,True
54173,11781.76,10671.83,1,True
54174,4307.0599999999995,4293.04,2,True
54175,20302.88,18166.780000000002,3,True
54176,8873.33,8446.9,2,True
54177,25218.46,22881.52,5,True
54178,18886.44,18108.34,3,True
54179,7434.42,7324.93,1,True
5418,34928.41,31358.45,3,True
54180,8147.42,7328.18,2,True
54181,135.84,128.24,1,True
54182,33166.21,31679.82,2,True
54183,59127.3,54411.61,6,True
54184,14924.12,14571.300000000001,3,True
54185,25443.99,22339.020000000004,3,True
54186,19848.59,18776.94,3,True
54187,35420.79,33683.119999999995,5,True
54188,14561.630000000001,8632.27,2,True
54189,14652.99,14441.41,1,True
5419,18281.670000000002,16805.050000000003,3,True
54190,12340.919999999998,11122.789999999999,2,True
54191,29404.489999999998,27866.78,5,True
54192,15106.78,13385.710000000001,3,True
54193,18675.72,18036.98,2,True
54194,780.52,761.35,1,True
54195,24872.239999999998,24626.030000000002,3,True
54196,16072.2,15262.69,4,True
54197,20544.489999999998,17873.15,3,True
54198,6892.82,5929.48,2,True
54199,21745.6,20306.4,2,True
542,353.36,313.79,1,True
5420,7794.01,7313.67,3,True
54200,4283.09,3871.22,4,True
54201,31356.340000000004,29561.38,3,True
54202,8967.12,8362.7,2,True
54203,13110.830000000002,11816.34,2,True
54204,7097.220000000001,7031.1500000000015,1,True
54205,10993.4,10468.2,4,True
54206,13555.2,12729.45,1,True
54207,9551.619999999999,8502.96,2,True
54208,5524.68,5093.379999999999,3,True
54209,8805.09,7696.46,1,True
5421,34806.53,32580.03,5,True
54210,12804.59,11891.82,3,True
54211,24134.18,22351.41,4,True
54212,7420.530000000001,6740.34,3,True
54213,5091.31,4774.89,2,True
54214,695.79,681.1999999999999,1,True
54215,19300.86,17340.8,3,True
54216,12535.599999999999,10660.019999999999,1,True
54217,10332.960000000001,8824.69,1,True
54218,2350.9800000000005,2344.8200000000006,1,True
54219,15114.74,13759.279999999999,2,True
5422,5691.87,5658.75,1,True
54220,18906.35,17042.32,2,True
54221,11261.300000000001,10922.840000000002,2,True
54222,25662.23,23398.949999999997,5,True
54223,18259.46,16484.36,2,True
54224,20984.74,19125.350000000002,2,True
54225,22715.71,21439.27,3,True
54226,6919.67,6704.130000000001,2,True
54227,1943.6999999999998,1729.9199999999998,1,True
54228,39291.15,36752.62,6,True
54229,1218.8700000000001,1071.3000000000002,1,True
5423,7313.01,6478.910000000001,2,True
54230,18764.14,16806.37,6,True
54231,13290.52,12398.02,2,True
54232,939.5999999999999,826.56,1,True
54233,17090.260000000002,8764.92,4,True
54234,41413.78999999999,39453.78,5,True
54235,15498.65,15091.94,2,True
54236,731.64,672.09,1,True
54237,18984.42,17369.850000000002,4,True
54238,28362.65,27627.56,4,True
54239,313.64,303.71,1,True
5424,26434.49,24510.2,4,True
54240,6249.75,5371.24,1,True
54241,4693.57,4160.530000000001,2,True
54242,18602.32,18228.89,1,True
54243,34740.24,32851.22,3,True
54244,10248.37,9656.26,3,True
54245,13529.699999999999,12436.189999999999,2,True
54246,17513.81,16165.580000000002,4,True
54247,4340.06,4113.36,3,True
54248,46599.94,41668.39,3,True
54249,12981.34,12459.14,4,True
5425,17888.84,16298.22,2,True
54250,6737.92,6019.14,4,True
54251,37753.990000000005,33428.98,4,True
54252,33092.88,29314.04,2,True
54253,6995.62,6265.15,2,True
54254,540.48,487.79,1,True
54255,5341.66,4695.42,2,True
54256,21956.760000000002,21422.42,2,True
54257,21408.420000000002,19393.0,3,True
54258,8982.36,8526.130000000001,1,True
54259,18861.97,18346.84,4,True
5426,17651.43,16411.86,3,True
54260,5996.08,5422.49,3,True
54261,24759.269999999997,22831.1,5,True
54262,1548.18,1452.5,1,True
54263,8499.27,8009.55,3,True
54264,38729.91,34680.5,3,True
54265,22597.47,20089.87,4,True
54266,8412.85,7802.130000000001,4,True
54267,23729.690000000002,22647.46,3,True
54268,8726.59,8053.25,3,True
54269,10407.93,9792.79,3,True
5427,8202.4,4271.68,4,True
54270,37357.08,35516.87,4,True
54271,4678.16,4311.44,2,True
54272,27043.77,25036.829999999998,4,True
54273,6404.1900000000005,5771.130000000001,1,True
54274,24077.97,21655.95,2,True
54275,2200.4,1984.74,1,True
54276,13405.9,12253.63,2,True
54277,36036.32,32935.7,4,True
54278,17790.97,16473.34,2,True
54279,7175.04,6447.9,2,True
5428,9027.359999999999,7975.629999999999,2,True
54280,2807.1000000000004,2636.5200000000004,1,True
54281,47515.520000000004,42296.45,4,True
54282,23325.84,22226.25,2,True
54283,27600.079999999998,25084.28,5,True
54284,34128.48,28625.370000000003,6,True
54285,6385.91,6181.84,3,True
54286,28395.75,26397.35,2,True
54287,11811.949999999999,11226.939999999999,3,True
54288,25724.85,24028.33,3,True
54289,19541.28,17258.59,1,True
5429,22505.719999999998,20995.53,2,True
54290,11165.18,10347.62,2,True
54291,35948.83,33440.47,4,True
54292,2239.4700000000003,2160.28,1,True
54293,8243.04,7803.83,3,True
54294,25759.72,24451.5,4,True
54295,10603.61,10063.69,2,True
54296,12400.63,11345.36,3,True
54297,7415.17,6685.58,2,True
54298,18533.940000000002,17319.91,4,True
54299,2071.2,1801.8399999999997,1,True
543,6799.24,6634.33,1,True
5430,39037.13,35907.82,5,True
54300,18449.07,17243.16,2,True
54301,1014.8000000000001,899.6600000000001,1,True
54302,14431.199999999999,14003.759999999998,1,True
54303,22264.53,21096.32,3,True
54304,24545.489999999998,23457.489999999998,3,True
54305,13617.69,12291.130000000001,4,True
54306,5919.999999999999,5552.439999999999,2,True
54307,2641.2,2440.7799999999997,2,True
54308,1319.28,1241.58,1,True
54309,11226.9,9980.3,2,True
5431,14099.46,12906.2,5,True
54310,26684.170000000002,24116.820000000003,4,True
54311,9766.1,9645.84,2,True
54312,15521.869999999999,14933.71,2,True
54313,24647.02,21390.54,3,True
54314,1835.64,1805.48,1,True
54315,2913.88,2611.3,2,True
54316,6091.78,5710.039999999999,3,True
54317,6628.65,6391.67,1,True
54318,15086.400000000001,15083.670000000002,1,True
54319,23299.7,22270.159999999996,4,True
5432,4613.44,4300.719999999999,2,True
54320,1806.61,1657.02,1,True
54321,21490.02,19753.72,5,True
54322,18112.010000000002,15817.36,4,True
54323,14396.880000000001,13674.57,3,True
54324,23323.43,22134.54,3,True
54325,3559.84,3336.42,1,True
54326,15767.61,13681.850000000002,2,True
54327,24104.92,22577.71,3,True
54328,11130.46,9776.84,3,True
54329,520.88,496.03,1,True
5433,25472.739999999998,22830.1,5,True
54330,1356.62,1251.34,2,True
54331,13613.01,12815.54,5,True
54332,6292.96,5510.79,1,True
54333,4392.18,3753.4400000000005,1,True
54334,26264.75,18181.420000000002,6,True
54335,24158.629999999997,23510.0,3,True
54336,29048.54,28105.53,4,True
54337,38773.06,36444.450000000004,4,True
54338,20345.15,18687.350000000002,3,True
54339,19631.850000000002,14332.99,5,True
5434,24830.879999999997,23562.41,4,True
54340,11694.0,10074.23,1,True
54341,27018.15,24618.690000000002,2,True
54342,20519.04,17883.04,2,True
54343,13660.67,13093.19,3,True
54344,5972.23,5136.04,2,True
54345,21295.68,19905.08,2,True
54346,46461.1,41976.78,4,True
54347,12607.949999999999,12025.619999999999,4,True
54348,15366.099999999999,13854.380000000001,3,True
54349,7964.699999999999,7242.889999999999,2,True
5435,4543.610000000001,4257.530000000001,2,True
54350,33096.95,29533.869999999995,4,True
54351,1754.7399999999998,1633.7699999999998,1,True
54352,11372.8,11136.91,3,True
54353,3725.9500000000003,3285.1200000000003,1,True
54354,41435.61,37001.630000000005,3,True
54355,24531.89,19556.769999999997,4,True
54356,7629.82,7224.24,1,True
54357,5560.620000000001,5241.370000000001,2,True
54358,13388.400000000001,12816.18,2,True
54359,9263.88,9197.92,1,True
5436,18538.010000000002,17320.54,5,True
54360,7331.52,7251.610000000001,1,True
54361,8072.540000000001,7350.460000000001,1,True
54362,35431.26,33833.57,3,True
54363,21514.15,20003.3,4,True
54364,12684.87,11789.900000000001,2,True
54365,13317.09,11928.99,4,True
54366,21630.14,20465.43,4,True
54367,25276.71,22645.76,3,True
54368,33561.63,31758.41,5,True
54369,27891.980000000003,11757.070000000003,3,True
5437,123.3,108.95,1,True
54370,19403.1,18274.39,2,True
54371,951.84,904.6700000000001,1,True
54372,29425.949999999997,27123.92,3,True
54373,10099.96,9936.65,1,True
54374,16791.44,15030.929999999997,4,True
54375,6742.89,6108.700000000001,1,True
54376,14840.689999999999,13831.349999999999,2,True
54377,18800.07,17637.29,2,True
54378,15806.5,13801.61,2,True
54379,11035.199999999999,10299.779999999999,1,True
5438,30525.899999999998,29424.2,5,True
54380,30309.64,28310.84,5,True
54381,26932.010000000002,25396.36,3,True
54382,14471.25,13422.89,4,True
54383,7727.62,7646.93,2,True
54384,31689.75,30251.48,4,True
54385,32196.54,29454.199999999997,3,True
54386,23495.43,22223.11,3,True
54387,36856.95,34594.340000000004,3,True
54388,7264.799999999999,6915.909999999999,2,True
54389,1846.3,1712.02,1,True
5439,543.5,498.8,1,True
54390,9991.26,8755.58,3,True
54391,6857.46,6664.91,2,True
54392,55616.34,50401.37,5,True
54393,9833.199999999999,6525.919999999999,3,True
54394,1653.6,1625.1599999999999,1,True
54395,2006.6,1809.25,1,True
54396,23989.239999999998,23234.859999999997,2,True
54397,19859.87,18336.14,2,True
54398,431.22,369.72,1,True
54399,25183.730000000003,23444.28,3,True
544,11833.57,11505.94,4,True
5440,23956.87,22499.3,3,True
54400,6128.62,5783.23,2,True
54401,12607.2,11104.84,1,True
54402,8044.0,7686.609999999999,4,True
54403,8905.8,8078.3,2,True
54404,16546.65,14523.85,2,True
54405,25412.920000000002,23843.67,4,True
54406,20415.5,19463.43,3,True
54407,9527.8,8624.15,2,True
54408,34735.91,32212.350000000002,4,True
54409,25064.690000000002,23178.21,3,True
5441,18261.13,16632.93,3,True
54410,21272.93,20400.54,5,True
54411,8134.43,7511.610000000001,4,True
54412,22043.1,19969.870000000003,2,True
54413,25241.25,22757.8,3,True
54414,5219.799999999999,4686.6,3,True
54415,10737.34,9594.619999999999,3,True
54416,11306.26,10124.220000000001,3,True
54417,19059.84,17608.91,1,True
54418,33670.98,31185.950000000004,4,True
54419,16887.399999999998,16232.349999999999,2,True
5442,23719.870000000003,22405.56,4,True
54420,8883.789999999999,8212.22,2,True
54421,16511.719999999998,14569.719999999998,3,True
54422,6674.37,6055.78,1,True
54423,8344.89,7983.48,4,True
54424,20583.64,19845.809999999998,2,True
54425,259.42,231.24,1,True
54426,28696.99,27040.050000000003,2,True
54427,22091.22,21049.620000000003,2,True
54428,8602.52,8146.860000000001,2,True
54429,22802.4,16235.650000000001,2,True
5443,36837.97,33946.850000000006,3,True
54430,3638.7,3503.6499999999996,1,True
54431,23767.18,22815.920000000002,3,True
54432,13470.960000000001,12202.460000000001,1,True
54433,21048.64,18945.32,2,True
54434,8492.84,7859.53,2,True
54435,21932.479999999996,20687.579999999998,3,True
54436,4322.4800000000005,3838.2000000000007,2,True
54437,27437.940000000002,26187.21,5,True
54438,15307.79,14347.02,3,True
54439,19341.12,19219.75,1,True
5444,5331.45,5114.29,1,True
54440,1062.83,941.13,2,True
54441,22727.38,20595.44,4,True
54442,42454.63,37949.84,4,True
54443,40287.97,37849.16999999999,5,True
54444,12680.68,11282.800000000001,2,True
54445,27664.13,25395.22,5,True
54446,19006.93,16495.46,4,True
54447,20150.69,19334.37,3,True
54448,15855.740000000002,13975.45,2,True
54449,5415.160000000001,4909.47,2,True
5445,1636.24,1501.4,3,True
54450,13236.29,8085.02,3,True
54451,17082.57,15923.21,2,True
54452,36949.33,33727.91,2,True
54453,34867.94,31266.52,4,True
54454,22564.04,20727.92,4,True
54455,21792.21,19402.88,4,True
54456,339.5,329.17,1,True
54457,11313.38,10526.519999999999,4,True
54458,20597.08,19616.31,2,True
54459,14016.28,13751.43,1,True
5446,16650.18,16144.550000000001,3,True
54460,12198.4,11952.31,1,True
54461,2929.26,2679.3900000000003,3,True
54462,3511.3700000000003,3466.6000000000004,2,True
54463,3556.57,3035.63,1,True
54464,37217.41,33901.950000000004,6,True
54465,10065.320000000002,9551.78,2,True
54466,6556.839999999999,5654.23,1,True
54467,29857.96,27906.42,3,True
54468,15821.79,14175.54,3,True
54469,9918.99,9284.86,3,True
5447,16890.88,15435.25,2,True
54470,8153.200000000001,7399.4400000000005,1,True
54471,9106.22,8142.349999999999,1,True
54472,22757.46,20329.52,4,True
54473,21973.8,21918.76,2,True
54474,23216.46,13456.77,3,True
54475,23148.74,21596.88,3,True
54476,18646.28,17273.72,2,True
54477,5196.55,2753.95,2,True
54478,14446.119999999999,13754.470000000001,2,True
54479,44699.82,40719.73,5,True
5448,14.4,14.19,1,True
54480,4618.72,3977.45,2,True
54481,8086.339999999999,7303.599999999999,1,True
54482,9181.97,8546.970000000001,2,True
54483,7281.64,5646.620000000001,3,True
54484,15767.740000000002,15327.480000000001,3,True
54485,23711.6,22090.16,3,True
54486,17913.64,16026.68,2,True
54487,8609.74,7700.01,3,True
54488,15547.87,13688.75,3,True
54489,10867.89,10669.32,1,True
5449,18745.18,18285.81,3,True
54490,8686.14,7847.0599999999995,3,True
54491,2686.53,2680.2200000000003,1,True
54492,23605.88,21313.92,4,True
54493,1773.56,1589.02,2,True
54494,26978.89,25337.51,4,True
54495,6121.25,4437.67,3,True
54496,12476.44,11164.16,2,True
54497,2558.25,2275.99,1,True
54498,44319.08,42144.46,4,True
54499,5118.78,4621.52,2,True
545,15489.61,14430.93,4,True
5450,29316.809999999998,27060.620000000003,4,True
54500,337.26,330.23,1,True
54501,28608.48,25500.58,6,True
54502,10902.85,10779.81,1,True
54503,37596.78,35563.86,3,True
54504,20308.05,18348.96,2,True
54505,17831.87,16981.64,2,True
54506,16570.34,15094.66,4,True
54507,6976.62,6142.15,1,True
54508,13458.74,11974.47,4,True
54509,15296.460000000001,14668.91,3,True
5451,11561.9,10257.349999999999,2,True
54510,24174.0,22495.82,1,True
54511,6955.280000000001,6749.98,2,True
54512,40436.51,37842.11,4,True
54513,7580.01,7266.27,2,True
54514,10112.0,8928.230000000001,3,True
54515,1583.22,1465.73,2,True
54516,5335.17,4849.7,2,True
54517,22305.28,20368.54,5,True
54518,24000.440000000002,22885.21,4,True
54519,33237.86,29625.66,3,True
5452,71225.41,62802.4,5,True
54520,4879.16,4782.86,1,True
54521,40877.28,36912.86,3,True
54522,46308.03,41426.99,5,True
54523,43265.17,39126.049999999996,6,True
54524,12055.410000000002,11952.390000000001,4,True
54525,23422.389999999996,20912.899999999998,3,True
54526,7841.17,7010.85,2,True
54527,15185.2,14544.230000000001,1,True
54528,21197.76,20915.64,2,True
54529,34569.05,32354.769999999997,2,True
5453,5273.950000000001,4780.8,4,True
54530,25259.72,23351.899999999998,3,True
54531,28363.28,25971.25,4,True
54532,8478.1,7603.719999999999,2,True
54533,24676.12,23061.05,4,True
54534,13950.86,12720.32,2,True
54535,11951.24,11449.56,1,True
54536,6931.4800000000005,6650.360000000001,3,True
54537,23506.510000000002,22044.93,3,True
54538,12569.419999999998,11560.55,2,True
54539,24320.170000000002,22199.89,3,True
5454,41480.979999999996,37297.59,5,True
54540,16766.640000000003,14809.670000000002,2,True
54541,20274.559999999998,17892.71,3,True
54542,15035.48,13251.359999999997,2,True
54543,9151.56,8354.07,2,True
54544,36069.619999999995,32741.83,4,True
54545,26337.54,24157.590000000004,3,True
54546,11931.72,10720.59,2,True
54547,20086.79,19365.18,3,True
54548,31141.16,29777.489999999998,4,True
54549,26746.61,24300.88,3,True
5455,3802.5200000000004,3452.02,2,True
54550,17180.12,15507.169999999998,5,True
54551,17758.51,15857.01,4,True
54552,22914.989999999998,20075.42,2,True
54553,21584.420000000002,19223.75,3,True
54554,15927.219999999998,13648.81,4,True
54555,8115.640000000001,6915.1500000000015,2,True
54556,2406.71,2264.31,1,True
54557,24959.120000000003,23011.850000000002,3,True
54558,23475.1,23306.06,2,True
54559,10827.61,10224.8,4,True
5456,7723.3099999999995,7295.0599999999995,2,True
54560,43224.66,42336.520000000004,4,True
54561,20496.879999999997,17936.18,3,True
54562,14808.429999999998,7474.749999999998,2,True
54563,4965.25,4872.34,1,True
54564,14372.65,13103.85,1,True
54565,3879.65,3745.66,2,True
54566,5465.21,5382.990000000001,2,True
54567,13492.52,12397.100000000002,2,True
54568,9036.0,7919.129999999999,3,True
54569,2496.17,2482.28,1,True
5457,23675.260000000002,21405.71,2,True
54570,13632.89,12490.830000000002,3,True
54571,12325.96,11431.279999999999,2,True
54572,33721.64,29523.93,4,True
54573,18807.02,17095.13,3,True
54574,14954.91,13656.0,2,True
54575,10806.83,10341.69,3,True
54576,38047.5,33784.16,4,True
54577,19500.75,17095.85,2,True
54578,14492.390000000001,13171.640000000001,3,True
54579,16746.78,14767.73,3,True
5458,37453.24,34572.95,3,True
54580,20380.1,18935.84,3,True
54581,1195.48,1084.08,1,True
54582,6247.040000000001,5777.85,3,True
54583,15859.87,14881.210000000001,2,True
54584,5117.91,4732.27,2,True
54585,38871.48,36048.83,4,True
54586,36470.65,33616.0,5,True
54587,7249.67,6835.209999999999,3,True
54588,28580.719999999998,25828.1,3,True
54589,21433.239999999998,19504.62,2,True
5459,24314.6,23334.17,2,True
54590,15563.630000000001,11563.23,3,True
54591,12978.84,12511.36,4,True
54592,17222.91,15766.87,5,True
54593,51792.68,49477.81,5,True
54594,4426.900000000001,3941.4800000000005,3,True
54595,9175.939999999999,8487.59,5,True
54596,14050.68,13155.92,1,True
54597,37092.67,35726.909999999996,4,True
54598,3095.16,2806.2799999999997,3,True
54599,13931.310000000001,12923.05,3,True
546,11847.039999999999,11032.279999999999,2,True
5460,2915.31,2526.08,2,True
54600,7940.4,7547.299999999999,2,True
54601,24282.66,21091.129999999997,5,True
54602,1607.96,1507.6200000000001,1,True
54603,5398.799999999999,4817.61,2,True
54604,33803.35,32538.05,3,True
54605,20184.18,19708.39,2,True
54606,6520.920000000001,5783.950000000001,1,True
54607,6413.4800000000005,5667.7300000000005,2,True
54608,11472.3,10369.919999999998,1,True
54609,27277.579999999998,24135.78,3,True
5461,38152.97,33040.14,4,True
54610,11996.099999999999,10220.759999999998,1,True
54611,33178.880000000005,30773.27,4,True
54612,27070.14,25437.649999999998,5,True
54613,7921.299999999999,7141.79,3,True
54614,1220.34,1085.52,1,True
54615,22384.82,21291.899999999998,3,True
54616,19236.690000000002,17423.43,4,True
54617,12982.509999999998,12683.669999999998,3,True
54618,3804.42,3627.0600000000004,2,True
54619,47077.92999999999,44425.84999999999,5,True
5462,22111.690000000002,20791.1,4,True
54620,23406.56,22589.15,5,True
54621,2778.38,2549.6600000000003,1,True
54622,23067.8,22465.440000000002,2,True
54623,6024.5199999999995,5823.4,1,True
54624,17513.52,16991.8,4,True
54625,7892.969999999999,7186.2699999999995,3,True
54626,6816.2300000000005,5952.370000000001,3,True
54627,2555.41,2338.2799999999997,1,True
54628,24525.72,23414.03,5,True
54629,13794.99,13228.859999999999,5,True
5463,13604.8,12241.789999999999,1,True
54630,2424.04,2255.38,2,True
54631,8696.26,7814.389999999999,2,True
54632,2492.64,2424.2,1,True
54633,35346.34,33588.47,2,True
54634,7919.28,7798.66,1,True
54635,21758.8,20058.36,3,True
54636,37524.229999999996,31405.03,3,True
54637,11906.560000000001,11611.960000000001,2,True
54638,8215.54,7480.88,2,True
54639,1903.5,1719.89,2,True
5464,13437.16,12951.0,2,True
54640,14415.45,13576.300000000001,4,True
54641,33329.84,29884.41,3,True
54642,21139.62,19446.05,2,True
54643,15423.599999999999,12949.99,2,True
54644,55246.26,51560.61,6,True
54645,14154.87,12618.850000000002,2,True
54646,11851.359999999999,10442.29,2,True
54647,11217.019999999999,11123.029999999999,2,True
54648,6005.03,5657.0199999999995,1,True
54649,34279.0,31281.769999999997,5,True
5465,37997.840000000004,35615.479999999996,4,True
54650,1033.12,923.5899999999999,1,True
54651,5129.2,4741.92,2,True
54652,14319.55,13180.42,2,True
54653,22667.699999999997,20953.579999999998,5,True
54654,17235.32,15818.78,3,True
54655,22919.24,20274.05,4,True
54656,3770.8,3572.3,2,True
54657,21573.0,19748.05,1,True
54658,3068.8999999999996,2861.91,1,True
54659,36167.99,33438.17,4,True
5466,10049.14,9068.269999999999,2,True
54660,18864.25,17529.920000000002,3,True
54661,2724.95,2595.98,3,True
54662,33793.04,30955.75,5,True
54663,9712.66,8570.2,2,True
54664,43460.65,39131.83,4,True
54665,6943.02,6428.55,2,True
54666,7832.97,6799.38,1,True
54667,4873.200000000001,4590.18,2,True
54668,1234.4,1164.5300000000002,1,True
54669,46279.79,28888.260000000002,5,True
5467,10735.96,9520.13,2,True
54670,12648.53,11528.330000000002,3,True
54671,19700.36,19350.27,2,True
54672,12025.599999999999,10700.249999999998,1,True
54673,1126.55,1017.31,2,True
54674,17250.51,15338.96,4,True
54675,8229.94,7908.02,2,True
54676,30370.480000000003,27430.4,3,True
54677,5502.9800000000005,5059.06,2,True
54678,10649.46,9697.56,3,True
54679,1104.95,1094.8700000000001,1,True
5468,1289.75,1169.18,1,True
54680,3422.48,3395.98,2,True
54681,27797.829999999998,24823.92,5,True
54682,1955.02,1797.9099999999999,2,True
54683,28322.13,26995.82,2,True
54684,20937.52,19183.15,4,True
54685,29755.679999999997,28990.489999999998,3,True
54686,5140.24,4860.1,2,True
54687,781.24,763.59,1,True
54688,31702.260000000002,28173.31,4,True
54689,8281.210000000001,7426.68,4,True
5469,532.36,478.41,1,True
54690,13354.650000000001,12415.060000000001,4,True
54691,2295.5,2270.27,1,True
54692,1454.53,1428.42,2,True
54693,26915.909999999996,25042.049999999996,2,True
54694,30583.32,27893.46,3,True
54695,35933.17,31985.000000000004,3,True
54696,4598.23,4025.2199999999993,1,True
54697,10261.84,9387.73,3,True
54698,29668.69,26439.75,3,True
54699,50825.62,49559.41,4,True
547,3919.17,3414.7700000000004,2,True
5470,20588.88,19536.72,2,True
54700,43189.64,40906.770000000004,3,True
54701,11699.670000000002,10945.270000000002,3,True
54702,34436.73,32133.29,5,True
54703,16042.3,15428.48,3,True
54704,21820.4,21348.620000000003,2,True
54705,16127.97,15476.93,2,True
54706,24533.44,23640.0,3,True
54707,40578.54,38063.64,3,True
54708,23500.11,22433.94,2,True
54709,8826.36,7969.91,2,True
5471,37187.369999999995,36231.42,5,True
54710,3600.4700000000003,3503.4500000000003,2,True
54711,33162.66,30997.81,4,True
54712,14778.93,13900.439999999999,3,True
54713,24910.39,22732.52,4,True
54714,7768.0,7111.32,1,True
54715,36140.1,34157.78999999999,2,True
54716,15130.480000000001,14143.57,3,True
54717,2792.86,2483.38,2,True
54718,9468.159999999998,8112.719999999999,2,True
54719,22525.97,21901.239999999998,2,True
5472,23658.02,22928.5,3,True
54720,1469.93,1315.6200000000001,1,True
54721,6508.06,5720.1,1,True
54722,5538.259999999999,4815.409999999999,1,True
54723,5580.87,5422.889999999999,3,True
54724,8704.57,7876.52,2,True
54725,24426.64,23183.49,4,True
54726,14630.04,13980.119999999999,3,True
54727,4212.6,3927.68,3,True
54728,1604.93,1431.51,1,True
54729,20077.019999999997,18390.16,4,True
5473,19136.43,17426.48,4,True
54730,8282.82,7323.03,2,True
54731,13435.34,12724.39,3,True
54732,5603.57,4963.12,2,True
54733,10775.42,9946.71,2,True
54734,35618.43,28993.79,4,True
54735,25087.159999999996,24000.48,3,True
54736,28402.64,24734.87,2,True
54737,29829.800000000003,26677.72,3,True
54738,9693.12,8437.86,1,True
54739,7748.460000000001,7606.150000000001,1,True
5474,1920.45,1767.1000000000001,1,True
54740,1385.93,1359.8400000000001,1,True
54741,11833.77,10731.529999999999,3,True
54742,14812.34,14371.91,2,True
54743,15420.96,13967.289999999999,3,True
54744,19143.92,17894.859999999997,2,True
54745,6228.539999999999,5638.049999999999,3,True
54746,20999.34,19173.120000000003,2,True
54747,1315.68,1140.52,1,True
54748,25702.23,23978.66,3,True
54749,26341.559999999998,25346.28,4,True
5475,22897.6,21545.699999999997,3,True
54750,16251.82,14720.56,3,True
54751,29341.35,26925.629999999997,3,True
54752,21827.5,19368.920000000006,3,True
54753,13789.050000000001,13522.12,1,True
54754,19214.79,11210.72,4,True
54755,3450.9,3086.1200000000003,2,True
54756,11327.04,10519.68,2,True
54757,12316.48,11750.86,4,True
54758,24228.04,21955.68,4,True
54759,10538.449999999999,9384.42,3,True
5476,9013.93,8272.51,4,True
54760,34048.57,31929.93,3,True
54761,37443.08,34762.73,4,True
54762,12387.66,11665.380000000001,3,True
54763,13735.769999999999,12484.98,4,True
